Date/Time,Appl_1:InteriorEquipment:Electricity [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATING:GAS_1 [J](Hourly),HEATING:PROPANE_1 [m3](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly) 
 01/03  06:00:00,331894.4502033306,0.0,0.0,2147556.787054771,16130685.904397827,397280.6432119218,0.0,14498874.087345832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272442.71554966,611331.4493347763,1776543.9630615889,114819.23502710936,1008536.1563817315,0.0,0.0,0.0,0.0,376959.53725778716,32886.0,1631811.8170519968,0.0 
 01/03  07:00:00,546388.5104781898,0.0,0.0,3156563.5500555976,17490756.579537788,471509.1414045631,0.0,17490756.579537788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13630510.370014482,0.0,2111170.551569524,393628.34493246077,1130782.9632158809,0.0,0.0,0.0,0.0,884996.9349569638,122886.0,0.0,0.0 
 01/03  08:00:00,849122.5491360219,0.0,0.0,3593594.709197114,9921018.566996757,290053.8813653713,0.0,8253547.83027111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6267358.16327406,1216230.5817418153,1161066.0790005453,418213.6648580268,1283591.4717585676,0.0,0.0,0.0,0.0,1119940.8069371533,50886.0,1667470.7367256485,0.0 
 01/03  09:00:00,1064601.7448981524,0.0,0.0,3760544.0782633826,7352391.056344668,158720.62923473196,0.0,5796872.42456392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566662.7909382139,39500.28723026599,647659.0159056222,401788.3547578626,1314153.1734671049,0.0,0.0,0.0,0.0,1190182.5306633923,32886.0,1555518.631780749,0.0 
 01/03  10:00:00,1308343.3562195148,0.0,0.0,3980594.5307177605,5247575.747766188,101787.58880900976,0.0,3601764.1524152189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867768.4172548728,864864.1365820905,377253.292454557,352617.71490672996,1314153.1734671049,0.0,0.0,0.0,0.0,1223424.412222131,32886.0,1645811.5953509692,0.0 
 01/03  11:00:00,1380753.0564509056,0.0,0.0,4029996.184573615,4210227.755503597,112043.60968647112,0.0,4210227.755503597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3438997.2270177865,25720.203854310417,349929.1940967552,319819.73993108168,1314153.1734671049,0.0,0.0,0.0,0.0,1190160.3449691339,32886.0,0.0,0.0 
 01/03  12:00:00,1465816.2612310048,0.0,0.0,3994600.780851466,17265149.401462869,7109.762721716459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41396.01866148886,12044020.629165084,41396.01866148886,254223.78997978485,1344714.875175642,0.0,0.0,0.0,0.0,1144073.8817231039,32886.0,17265149.401462869,0.0 
 01/03  13:00:00,1439745.4837873749,0.0,0.0,3958717.87514166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221425.81500413645,1375276.5768841792,0.0,0.0,0.0,0.0,1110809.8144701066,32886.0,0.0,0.0 
 01/03  14:00:00,1289556.6705075589,0.0,0.0,3798740.6221982014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196787.8498538904,1375276.5768841792,0.0,0.0,0.0,0.0,1101021.3748064636,32886.0,0.0,0.0 
 01/03  15:00:00,1243273.3397797018,0.0,0.0,3724060.822028278,1555338.979200328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525440.8331862665,0.0,196787.8498538904,1344714.875175642,0.0,0.0,0.0,0.0,1103186.6070729348,32886.0,1555338.979200328,0.0 
 01/03  16:00:00,1202247.236650511,0.0,0.0,3769998.5465945166,1555064.4640393502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932382.3153245082,0.0,172202.52992832385,1405838.278592717,0.0,0.0,0.0,0.0,1129027.0313512877,32886.0,1555064.4640393502,0.0 
 01/03  17:00:00,1451359.2618874673,0.0,0.0,4187077.573579139,1554537.960639221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229585.82482953883,1466961.6820097913,0.0,0.0,0.0,0.0,1235870.6296818802,32886.0,1554537.960639221,0.0 
 01/03  18:00:00,1826615.1859950594,0.0,0.0,5070499.351557935,3970730.181562195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506408.6378682397,0.0,303394.42983091747,1589208.4872124897,0.0,0.0,0.0,0.0,1531789.6783503849,122886.0,3970730.181562195,0.0 
 01/03  19:00:00,1594814.8985418627,0.0,0.0,5296686.400526046,1555644.8314695995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707323.7337068132,0.0,360830.3699568123,1619770.1889210267,0.0,0.0,0.0,0.0,2031215.3130631569,50886.0,1555644.8314695995,0.0 
 01/03  20:00:00,1225037.5691739976,0.0,0.0,5273970.304809034,3072296.764956055,24789.035465181692,0.0,1297077.9348562724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069701.8976256587,1380200.2802592838,94678.96778918302,344405.05985664817,1528085.0837954148,0.0,0.0,0.0,0.0,2463172.6163744407,32886.0,1775218.830099783,0.0 
 01/03  21:00:00,1073752.4362870979,0.0,0.0,5083239.208270822,3392240.255272737,85501.0401141801,0.0,3392240.255272737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715695.354645073,110692.34919679287,337320.8751003898,311607.0848809997,1436399.980301254,0.0,0.0,0.0,0.0,2454699.7515682887,32886.0,0.0,0.0 
 01/03  22:00:00,1028508.8320078589,0.0,0.0,4563035.632912893,9371426.120455957,112407.76838250656,0.0,4293709.216060465,0.0,0.0,34.09024208770916,0.0,0.0,-34.09024208770916,0.0,0.0,3411458.3466041788,2421725.6602570039,452879.94785023989,254223.78997978485,1375276.5768841792,0.0,0.0,0.0,0.0,2013956.4556383477,32886.0,5077716.904395493,0.0 
 01/03  23:00:00,845509.5529550103,0.0,0.0,3485982.708305335,6315403.893114318,164300.72568486667,0.0,6315403.893114318,0.0,0.0,121.99686061986066,0.0,0.0,-121.99686061986066,0.0,0.0,5012902.905427512,126767.09894504362,670960.598375375,221425.81500413645,1222468.0683414927,0.0,0.0,0.0,0.0,1220818.3613239655,32886.0,0.0,0.0 
 01/03  24:00:00,566765.837745014,0.0,0.0,2532071.969369459,9451770.70969475,210047.97249336344,0.0,7896003.480319997,0.0,0.0,111.92740549716757,0.0,0.0,-111.92740549716757,0.0,0.0,6238530.305395098,0.0,867872.8268928999,122979.2448525113,1100221.2615073436,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1555767.2293747527,0.0 
 01/04  01:00:00,374401.0118661388,0.0,0.0,2025687.586928553,8929373.05548415,239816.54226122256,0.0,8929373.05548415,0.0,0.0,155.76654785151659,0.0,0.0,-155.76654785151659,0.0,0.0,7039986.259609652,0.0,996449.4903260829,32797.9749756484,1069659.5597988063,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 01/04  02:00:00,322803.86038115128,0.0,0.0,1799163.8052979564,12702040.554185003,249583.1047336415,0.0,9119596.642147139,0.0,0.0,189.59008084192144,0.0,0.0,-189.59008084192144,0.0,0.0,7170154.798280869,2293307.3034637898,1037482.1796515571,16425.310100164195,1008536.1563817315,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,3582443.9120378626,0.0 
 01/04  03:00:00,275424.2100462132,0.0,0.0,1667533.2703757673,9480244.456400915,257678.81645540507,0.0,9480244.456400915,0.0,0.0,241.7949070119487,0.0,0.0,-241.7949070119487,0.0,0.0,7467922.074016016,6902.528789377497,1064297.9367448078,4106.32752504106,977974.4546731942,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 01/04  04:00:00,246941.4284444812,0.0,0.0,1616811.5640785259,11318100.974450158,266001.5934684331,0.0,9762354.387637295,0.0,0.0,241.17158210890762,0.0,0.0,-241.17158210890762,0.0,0.0,7691858.934228699,0.0,1094260.014644867,4106.32752504106,947412.7529646568,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1555746.5868128627,0.0 
 01/04  05:00:00,283584.255342467,0.0,0.0,1695370.443059076,9551553.572807994,263543.9348608529,0.0,9551553.572807994,0.0,0.0,247.17078461148129,0.0,0.0,-247.17078461148129,0.0,0.0,7516689.563709719,0.0,1079708.6518174743,16425.310100164195,977974.4546731942,0.0,0.0,0.0,0.0,137381.7981825619,32886.0,0.0,0.0 
 01/04  06:00:00,331894.4502033306,0.0,0.0,2001854.2714036299,9170220.36076917,251578.12756078054,0.0,9170220.36076917,0.0,0.0,302.7839839433718,0.0,0.0,-302.7839839433718,0.0,0.0,7229423.699510803,0.0,1023774.6251814488,114819.23502710936,1008536.1563817315,0.0,0.0,0.0,0.0,376959.53725778716,32886.0,0.0,0.0 
 01/04  07:00:00,546388.5104781898,0.0,0.0,2984313.267008002,12534862.814483542,299258.8583569675,0.0,10979073.327488849,0.0,0.0,361.3651711429331,0.0,0.0,-361.3651711429331,0.0,0.0,8671640.676754043,0.0,1209525.3179859215,393628.34493246077,1130782.9632158809,0.0,0.0,0.0,0.0,884996.9349569638,122886.0,1555789.4869946938,0.0 
 01/04  08:00:00,849122.5491360219,0.0,0.0,3446991.99130324,3796433.5799881566,143451.16347149728,0.0,3796433.5799881566,0.0,0.0,187.39242154918217,0.0,0.0,-419.1290604350061,0.0,0.0,2893530.307172738,0.0,523303.3590135319,418213.6648580268,1283591.4717585676,0.0,0.0,0.0,0.0,1119940.8069371533,50886.0,0.0,0.0 
 01/04  09:00:00,1064601.7448981524,0.0,0.0,3652573.8759407808,5347579.561170419,50750.42691213095,0.0,1790309.6349047262,0.0,0.0,108.89980650726383,0.0,0.0,-348.54834335801379,0.0,0.0,1418640.4633254756,1754950.9191677925,202879.09100379205,401788.3547578626,1314153.1734671049,0.0,0.0,0.0,0.0,1190182.5306633923,32886.0,3557269.9262656925,0.0 
 01/04  10:00:00,1308343.3562195148,0.0,0.0,3890723.0359862295,375768.0146380984,11916.094077478489,0.0,375768.0146380984,0.0,0.0,47.072958915295277,0.0,0.0,-124.88043329230939,0.0,0.0,290524.32120745288,59817.88049307934,47726.565637338725,352617.71490672996,1314153.1734671049,0.0,0.0,0.0,0.0,1223424.412222131,32886.0,0.0,0.0 
 01/04  11:00:00,1380753.0564509056,0.0,0.0,3933056.3482157599,2107861.207048241,15103.773328615738,0.0,552060.5563851749,0.0,0.0,104.47076334294226,0.0,0.0,-208.94152668588453,0.0,0.0,554312.4839579368,0.0,51496.755098299385,319819.73993108168,1314153.1734671049,0.0,0.0,0.0,0.0,1190160.3449691339,32886.0,1555800.6506630665,0.0 
 01/04  12:00:00,2001356.3792991485,0.0,0.0,4523031.136197893,15608221.204572559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12511568.008147179,0.0,254223.78997978485,1344714.875175642,0.0,0.0,0.0,0.0,1144073.8817231039,32886.0,15608221.204572559,0.0 
 01/04  13:00:00,1607174.7143257498,0.0,0.0,4126147.1056800356,3295003.744054881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440033.7016278853,0.0,221425.81500413645,1375276.5768841792,0.0,0.0,0.0,0.0,1110809.8144701066,32886.0,3295003.744054881,0.0 
 01/04  14:00:00,1478279.3031783107,0.0,0.0,3987463.254868953,1815742.6247645715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394468.7045851243,0.0,196787.8498538904,1375276.5768841792,0.0,0.0,0.0,0.0,1101021.3748064636,32886.0,1815742.6247645715,0.0 
 01/04  15:00:00,1243273.3397797018,0.0,0.0,3724060.822028278,1554498.9595300626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196787.8498538904,1344714.875175642,0.0,0.0,0.0,0.0,1103186.6070729348,32886.0,1554498.9595300626,0.0 
 01/04  16:00:00,1260974.0033341505,0.0,0.0,3828725.3132781556,3511678.0374746799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333978.5578142327,0.0,172202.52992832385,1405838.278592717,0.0,0.0,0.0,0.0,1129027.0313512877,32886.0,3511678.0374746799,0.0 
 01/04  17:00:00,1451359.2618874673,0.0,0.0,4376077.573579139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229585.82482953883,1655961.6820097913,0.0,0.0,0.0,0.0,1235870.6296818802,32886.0,0.0,0.0 
 01/04  18:00:00,1826615.1859950594,0.0,0.0,5070499.351557935,1572616.365152169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475778.09763939646,0.0,303394.42983091747,1589208.4872124897,0.0,0.0,0.0,0.0,1531789.6783503849,122886.0,1572616.365152169,0.0 
 01/04  19:00:00,1594814.8985418627,0.0,0.0,5296686.400526046,1568558.8156731295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668444.5722856159,0.0,360830.3699568123,1619770.1889210267,0.0,0.0,0.0,0.0,2031215.3130631569,50886.0,1568558.8156731295,0.0 
 01/04  20:00:00,1225037.5691739976,0.0,0.0,5249181.269343852,3193990.6291316908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175182.3888966738,0.0,344405.05985664817,1528085.0837954148,0.0,0.0,0.0,0.0,2463172.6163744407,32886.0,3193990.6291316908,0.0 
 01/04  21:00:00,1120811.5919622419,0.0,0.0,5044797.323831785,1677035.4840858232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962892.9654385457,0.0,311607.0848809997,1436399.980301254,0.0,0.0,0.0,0.0,2454699.7515682887,32886.0,1677035.4840858232,0.0 
 01/04  22:00:00,1028508.8320078589,0.0,0.0,4450627.864530386,1664915.2153162049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764741.4706968292,0.0,254223.78997978485,1375276.5768841792,0.0,0.0,0.0,0.0,2013956.4556383477,32886.0,1664915.2153162049,0.0 
 01/04  23:00:00,845509.5529550103,0.0,0.0,3321681.982620469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221425.81500413645,1222468.0683414927,0.0,0.0,0.0,0.0,1220818.3613239655,32886.0,0.0,0.0 
 01/04  24:00:00,566765.837745014,0.0,0.0,2322023.9968760956,1652235.561182409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528693.4493430981,0.0,122979.2448525113,1100221.2615073436,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1652235.561182409,0.0 
 01/05  01:00:00,400220.2548208398,0.0,0.0,1811690.2876220316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32797.9749756484,1069659.5597988063,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 01/05  02:00:00,338295.4061539717,0.0,0.0,1565072.246337135,1555284.1561400286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.9397407270487,0.0,16425.310100164195,1008536.1563817315,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,1555284.1561400286,0.0 
 01/05  03:00:00,285751.9072280933,0.0,0.0,1420580.4254086002,126423.69922641589,398.27430635774246,0.0,126423.69922641589,0.0,0.0,66.98315606835894,0.0,0.0,-66.98315606835894,0.0,0.0,112404.92757621724,0.0,1376.4017275570648,4106.32752504106,977974.4546731942,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 01/05  04:00:00,252105.2770354214,0.0,0.0,1387624.2238325068,1359849.9257787129,31650.404631473586,0.0,1359849.9257787129,0.0,0.0,4419.084906367356,0.0,0.0,-4419.084906367356,0.0,0.0,1113272.906384102,0.0,110592.02681673947,4106.32752504106,947412.7529646568,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 01/05  05:00:00,293911.9525243472,0.0,0.0,1499912.1170995618,3761283.265817452,57757.91171945825,0.0,2205502.9917117559,0.0,0.0,3819.35182319455,0.0,0.0,-3819.35182319455,0.0,0.0,1779612.4021745437,0.0,205340.29036603619,16425.310100164195,977974.4546731942,0.0,0.0,0.0,0.0,137381.7981825619,32886.0,1555780.2741056965,0.0 
 01/05  06:00:00,347385.9959761511,0.0,0.0,1840245.246569626,2881737.343177526,74477.55695395638,0.0,2881737.343177526,0.0,0.0,1618.4087805952755,0.0,0.0,-1618.4087805952755,0.0,0.0,2325239.5206726037,0.0,268324.0881871695,114819.23502710936,1008536.1563817315,0.0,0.0,0.0,0.0,376959.53725778716,32886.0,0.0,0.0 
 01/05  07:00:00,587699.299205711,0.0,0.0,2850940.961842591,17241364.2552803,124575.76446403557,0.0,4986432.831315887,0.0,0.0,952.5335294790792,0.0,0.0,-952.5335294790792,0.0,0.0,4181608.803223121,8460981.700005189,476981.0646283364,393628.34493246077,1130782.9632158809,0.0,0.0,0.0,0.0,884996.9349569638,122886.0,12254931.423964413,0.0 
 01/05  08:00:00,931744.1265910643,0.0,0.0,3469735.7502720255,4157508.6303894885,83573.34498524024,0.0,2601706.5796408129,0.0,0.0,64.2797616034212,0.0,0.0,-64.2797616034212,0.0,0.0,2029315.16415483,713986.79607392,312220.7575219018,418213.6648580268,1283591.4717585676,0.0,0.0,0.0,0.0,1119940.8069371533,50886.0,1555802.0507486759,0.0 
 01/05  09:00:00,1188534.1110807162,0.0,0.0,3811307.6359019374,4676356.62317253,85551.82069072369,0.0,3120550.670007957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494031.0944427775,500113.97088362029,314464.5085643841,401788.3547578626,1314153.1734671049,0.0,0.0,0.0,0.0,1190182.5306633923,32886.0,1555805.9531645727,0.0 
 01/05  10:00:00,1483914.2083114782,0.0,0.0,4132465.139732581,2749615.118084303,78087.3457318673,0.0,2749615.118084303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194919.58888377,0.0,279734.0173921025,352617.71490672996,1314153.1734671049,0.0,0.0,0.0,0.0,1223424.412222131,32886.0,0.0,0.0 
 01/05  11:00:00,1582143.15149757,0.0,0.0,4235132.851967181,4524948.775040247,115790.18203337273,0.0,4524948.775040247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673009.300163662,0.0,399444.59737255927,319819.73993108168,1314153.1734671049,0.0,0.0,0.0,0.0,1190160.3449691339,32886.0,0.0,0.0 
 01/05  12:00:00,1934068.65785207,0.0,0.0,4498381.069116051,4408489.255699089,42637.65436523567,0.0,936068.3895679796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699879.9349776012,1815739.4011232439,142581.61563358055,254223.78997978485,1344714.875175642,0.0,0.0,0.0,0.0,1144073.8817231039,32886.0,3472420.8661311084,0.0 
 01/05  13:00:00,1692062.4781905893,0.0,0.0,4215065.720622916,1846309.1635230988,4030.8510780409017,0.0,76129.26263596954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55580.87358756125,1365652.162299981,12935.462784811338,221425.81500413645,1375276.5768841792,0.0,0.0,0.0,0.0,1110809.8144701066,32886.0,1770179.9008871292,0.0 
 01/05  14:00:00,1776791.263876631,0.0,0.0,4285975.215567274,3602786.2046262847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223256.711260405,0.0,196787.8498538904,1375276.5768841792,0.0,0.0,0.0,0.0,1101021.3748064636,32886.0,3602786.2046262847,0.0 
 01/05  15:00:00,1526661.6485914649,0.0,0.0,4007449.1308400419,1555608.931712465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908986.6638898884,0.0,196787.8498538904,1344714.875175642,0.0,0.0,0.0,0.0,1103186.6070729348,32886.0,1555608.931712465,0.0 
 01/05  16:00:00,1359744.618674185,0.0,0.0,3927495.9286181896,1709931.759555625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791423.1427090337,0.0,172202.52992832385,1405838.278592717,0.0,0.0,0.0,0.0,1129027.0313512877,32886.0,1709931.759555625,0.0 
 01/05  17:00:00,1593365.09813832,0.0,0.0,4329083.409829992,3338702.5943397849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272177.6479310243,0.0,229585.82482953883,1466961.6820097913,0.0,0.0,0.0,0.0,1235870.6296818802,32886.0,3338702.5943397849,0.0 
 01/05  18:00:00,1966039.0979504432,0.0,0.0,5237666.689503622,1194883.0544765029,27743.425990304648,0.0,1194883.0544765029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992203.3967181856,0.0,60126.17957120501,303394.42983091747,1589208.4872124897,0.0,0.0,0.0,0.0,1531789.6783503849,122886.0,0.0,0.0 
 01/05  19:00:00,1726493.0376108357,0.0,0.0,5466766.976509271,11753717.521053864,38402.43691425302,0.0,1483014.4858770082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091637.5487068434,7387781.838276183,142450.84223738535,360830.3699568123,1619770.1889210267,0.0,0.0,0.0,0.0,2031215.3130631569,50886.0,10270703.035176857,0.0 
 01/05  20:00:00,1356715.7082429708,0.0,0.0,5481539.525159445,6069075.943350498,100680.11674662003,0.0,4250955.979974697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398566.1408928178,1467614.2584062822,427171.2589572431,344405.05985664817,1528085.0837954148,0.0,0.0,0.0,0.0,2463172.6163744407,32886.0,1818119.9633758008,0.0 
 01/05  21:00:00,1208012.4996515413,0.0,0.0,5293141.321059534,7749849.409577578,161143.08953845025,0.0,6194061.634381497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913359.06357745,0.0,661296.4073658993,311607.0848809997,1436399.980301254,0.0,0.0,0.0,0.0,2454699.7515682887,32886.0,1555787.775196081,0.0 
 01/05  22:00:00,1167932.7439632428,0.0,0.0,4800047.858014818,9739885.209037887,209996.0815290481,0.0,7969813.911096477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6288124.252035597,1055539.6179351789,884708.267951231,254223.78997978485,1375276.5768841792,0.0,0.0,0.0,0.0,2013956.4556383477,32886.0,1770071.297941409,0.0 
 01/05  23:00:00,959114.2219556929,0.0,0.0,3693721.1443828616,11450765.15010122,258434.49276171038,0.0,9685218.463795504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7607201.0954716489,1037101.8872087306,1109495.521944304,221425.81500413645,1222468.0683414927,0.0,0.0,0.0,0.0,1220818.3613239655,32886.0,1765546.6863057176,0.0 
 01/05  24:00:00,628732.0208362945,0.0,0.0,2683472.3419946425,12718857.474296522,299482.1620272669,0.0,11163107.838175776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8751096.18595044,0.0,1295700.868407759,122979.2448525113,1100221.2615073436,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1555749.6361207467,0.0 
 01/06  01:00:00,400220.2548208398,0.0,0.0,2148332.9835766807,12562975.610328388,336642.695954649,0.0,12562975.610328388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9841049.641405343,0.0,1465628.4078902093,32797.9749756484,1069659.5597988063,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 01/06  02:00:00,338295.4061539717,0.0,0.0,1931920.0950025796,13501464.253830776,366847.8486654444,0.0,13501464.253830776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10540141.844827299,0.0,1611175.9836204027,16425.310100164195,1008536.1563817315,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 01/06  03:00:00,285751.9072280933,0.0,0.0,1807882.1423899746,15928497.216753118,387699.9912877324,0.0,14372704.690247674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11221468.87898518,0.0,1713965.3422377269,4106.32752504106,977974.4546731942,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1555792.526505444,0.0 
 01/06  04:00:00,252105.2770354214,0.0,0.0,1774656.1893417652,15515832.844024474,418682.37014073217,0.0,15515832.844024474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12090299.909302863,0.0,1873949.650319163,4106.32752504106,947412.7529646568,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 01/06  05:00:00,293911.9525243472,0.0,0.0,1891031.2194681625,16624999.675984037,448877.0140880591,0.0,16624999.675984037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12923136.522181428,0.0,2039363.1862042063,16425.310100164195,977974.4546731942,0.0,0.0,0.0,0.0,137381.7981825619,32886.0,0.0,0.0 
 01/06  06:00:00,347385.9959761511,0.0,0.0,2230737.2061748576,18605957.720456419,464969.5165591876,0.0,17050195.475603079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13204932.892419026,0.0,2140243.0356237448,114819.23502710936,1008536.1563817315,0.0,0.0,0.0,0.0,376959.53725778716,32886.0,1555762.2448533397,0.0 
 01/06  07:00:00,587699.299205711,0.0,0.0,3276422.268663588,20572384.9433492,550057.0712850327,0.0,20572384.9433492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15966795.601248932,151899.0057651214,2548350.847765356,393628.34493246077,1130782.9632158809,0.0,0.0,0.0,0.0,884996.9349569638,122886.0,0.0,0.0 
 01/06  08:00:00,931744.1265910643,0.0,0.0,3792798.894702483,14212206.203340769,406636.48941569778,0.0,12656404.024915062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9638197.396694284,138048.45261522966,1752708.5668136304,418213.6648580268,1283591.4717585676,0.0,0.0,0.0,0.0,1119940.8069371533,50886.0,1555802.1784257049,0.0 
